image_id	image_time	image_wavelength	filePath_downsize_image	new_w	new_h
2015062500332062	2015-06-25 00:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__00_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062501032062	2015-06-25 01:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__01_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062501332062	2015-06-25 01:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__01_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062502032063	2015-06-25 02:03:20.630	131.0	/data/aia-sigmoid-1k-png/2015_06_25__02_03_20_63__SDO_AIA_AIA_131.png	1024	1024
2015062502332062	2015-06-25 02:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__02_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062504332062	2015-06-25 04:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__04_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062507332062	2015-06-25 07:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__07_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062508332443	2015-06-25 08:33:24.430	131.0	/data/aia-sigmoid-1k-png/2015_06_25__08_33_24_43__SDO_AIA_AIA_131.png	1024	1024
2015062511330862	2015-06-25 11:33:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__11_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2015062512030862	2015-06-25 12:03:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__12_03_08_62__SDO_AIA_AIA_131.png	1024	1024
2015062512330862	2015-06-25 12:33:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__12_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2015062513330862	2015-06-25 13:33:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__13_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2015062516032062	2015-06-25 16:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__16_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062516330862	2015-06-25 16:33:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__16_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2015062517032062	2015-06-25 17:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__17_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062517332062	2015-06-25 17:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__17_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062518032062	2015-06-25 18:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__18_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062519032062	2015-06-25 19:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__19_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062521332062	2015-06-25 21:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__21_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062522332062	2015-06-25 22:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_25__22_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062601332062	2015-06-26 01:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_26__01_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062602032062	2015-06-26 02:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_26__02_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015062711330862	2015-06-27 11:33:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_27__11_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2015062715332062	2015-06-27 15:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_27__15_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015063001032062	2015-06-30 01:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_30__01_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015063001332062	2015-06-30 01:33:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_30__01_33_20_62__SDO_AIA_AIA_131.png	1024	1024
2015063017032062	2015-06-30 17:03:20.620	131.0	/data/aia-sigmoid-1k-png/2015_06_30__17_03_20_62__SDO_AIA_AIA_131.png	1024	1024
2015063017330862	2015-06-30 17:33:08.620	131.0	/data/aia-sigmoid-1k-png/2015_06_30__17_33_08_62__SDO_AIA_AIA_131.png	1024	1024
2015070112033162	2015-07-01 12:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_01__12_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070115330762	2015-07-01 15:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_01__15_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070116033162	2015-07-01 16:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_01__16_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070200033162	2015-07-02 00:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__00_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070201030762	2015-07-02 01:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__01_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070201330762	2015-07-02 01:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__01_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070202030762	2015-07-02 02:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__02_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070202330762	2015-07-02 02:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__02_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070205031962	2015-07-02 05:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__05_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070206031962	2015-07-02 06:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__06_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070207333162	2015-07-02 07:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__07_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070211033162	2015-07-02 11:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__11_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070217333162	2015-07-02 17:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__17_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070218330762	2015-07-02 18:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__18_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070219030762	2015-07-02 19:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__19_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070219330762	2015-07-02 19:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_02__19_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070306330762	2015-07-03 06:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__06_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070313330762	2015-07-03 13:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__13_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070315030762	2015-07-03 15:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__15_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070315331962	2015-07-03 15:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__15_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070317031962	2015-07-03 17:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__17_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070317331962	2015-07-03 17:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__17_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070320033163	2015-07-03 20:03:31.630	131.0	/data/aia-sigmoid-1k-png/2015_07_03__20_03_31_63__SDO_AIA_AIA_131.png	1024	1024
2015070323033162	2015-07-03 23:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_03__23_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070402333162	2015-07-04 02:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__02_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070403033162	2015-07-04 03:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__03_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070403333162	2015-07-04 03:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__03_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070404033162	2015-07-04 04:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__04_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070404333162	2015-07-04 04:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__04_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070407033162	2015-07-04 07:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__07_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070409333162	2015-07-04 09:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__09_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070410030762	2015-07-04 10:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__10_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070413030762	2015-07-04 13:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__13_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070413330762	2015-07-04 13:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__13_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070414330762	2015-07-04 14:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__14_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070415030762	2015-07-04 15:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__15_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070417030762	2015-07-04 17:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_04__17_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070501030762	2015-07-05 01:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__01_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070503030762	2015-07-05 03:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__03_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070505330762	2015-07-05 05:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__05_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070506030762	2015-07-05 06:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__06_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070508330762	2015-07-05 08:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__08_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070509330762	2015-07-05 09:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__09_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070510030762	2015-07-05 10:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__10_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070511031962	2015-07-05 11:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__11_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070512031962	2015-07-05 12:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__12_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070513331962	2015-07-05 13:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__13_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070514031962	2015-07-05 14:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__14_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070514331962	2015-07-05 14:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__14_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070515031962	2015-07-05 15:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__15_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070520331962	2015-07-05 20:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__20_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070521031962	2015-07-05 21:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__21_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070521331962	2015-07-05 21:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__21_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070522031962	2015-07-05 22:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__22_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070522331962	2015-07-05 22:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__22_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070523031962	2015-07-05 23:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_05__23_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070601033162	2015-07-06 01:03:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__01_03_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070604331962	2015-07-06 04:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__04_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070605031962	2015-07-06 05:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__05_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070605331962	2015-07-06 05:33:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__05_33_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070606031962	2015-07-06 06:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__06_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070606333162	2015-07-06 06:33:31.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__06_33_31_62__SDO_AIA_AIA_131.png	1024	1024
2015070610031962	2015-07-06 10:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__10_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070610330762	2015-07-06 10:33:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__10_33_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070612331963	2015-07-06 12:33:19.630	131.0	/data/aia-sigmoid-1k-png/2015_07_06__12_33_19_63__SDO_AIA_AIA_131.png	1024	1024
2015070613031962	2015-07-06 13:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__13_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070614031962	2015-07-06 14:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__14_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070615030762	2015-07-06 15:03:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__15_03_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070617031962	2015-07-06 17:03:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__17_03_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070622091962	2015-07-06 22:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__22_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070623091962	2015-07-06 23:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__23_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070623390762	2015-07-06 23:39:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_06__23_39_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070700391962	2015-07-07 00:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__00_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070701361962	2015-07-07 01:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__01_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070701391962	2015-07-07 01:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__01_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070707390762	2015-07-07 07:39:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__07_39_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070708090762	2015-07-07 08:09:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__08_09_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070708361962	2015-07-07 08:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__08_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070709090762	2015-07-07 09:09:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__09_09_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070709390762	2015-07-07 09:39:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__09_39_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070712391962	2015-07-07 12:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__12_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070713061962	2015-07-07 13:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__13_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070713091962	2015-07-07 13:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__13_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070714061962	2015-07-07 14:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__14_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070714091962	2015-07-07 14:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__14_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070715361962	2015-07-07 15:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__15_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070716091962	2015-07-07 16:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__16_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070716391962	2015-07-07 16:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__16_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070717091962	2015-07-07 17:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__17_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070717361962	2015-07-07 17:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__17_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070718091962	2015-07-07 18:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__18_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070718361962	2015-07-07 18:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__18_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070719061962	2015-07-07 19:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__19_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070719091963	2015-07-07 19:09:19.630	131.0	/data/aia-sigmoid-1k-png/2015_07_07__19_09_19_63__SDO_AIA_AIA_131.png	1024	1024
2015070719361962	2015-07-07 19:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__19_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070720091962	2015-07-07 20:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__20_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070721061962	2015-07-07 21:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__21_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070721091962	2015-07-07 21:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__21_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070722061962	2015-07-07 22:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__22_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070722361962	2015-07-07 22:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__22_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070723061962	2015-07-07 23:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__23_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070723091964	2015-07-07 23:09:19.640	131.0	/data/aia-sigmoid-1k-png/2015_07_07__23_09_19_64__SDO_AIA_AIA_131.png	1024	1024
2015070723361962	2015-07-07 23:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_07__23_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070800061962	2015-07-08 00:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__00_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070800361962	2015-07-08 00:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__00_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070800391962	2015-07-08 00:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__00_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070801061962	2015-07-08 01:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__01_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070801391962	2015-07-08 01:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__01_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070802361962	2015-07-08 02:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__02_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070802391962	2015-07-08 02:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__02_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070804061962	2015-07-08 04:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__04_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070804390762	2015-07-08 04:39:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__04_39_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070806090762	2015-07-08 06:09:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__06_09_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070807391962	2015-07-08 07:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__07_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070808091962	2015-07-08 08:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__08_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070808361962	2015-07-08 08:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__08_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070811090762	2015-07-08 11:09:07.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__11_09_07_62__SDO_AIA_AIA_131.png	1024	1024
2015070811361963	2015-07-08 11:36:19.630	131.0	/data/aia-sigmoid-1k-png/2015_07_08__11_36_19_63__SDO_AIA_AIA_131.png	1024	1024
2015070811391962	2015-07-08 11:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__11_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070812091962	2015-07-08 12:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__12_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070820361962	2015-07-08 20:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__20_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070821061962	2015-07-08 21:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__21_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070822091962	2015-07-08 22:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__22_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070822391962	2015-07-08 22:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__22_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070823061962	2015-07-08 23:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__23_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070823091962	2015-07-08 23:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__23_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070823361962	2015-07-08 23:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_08__23_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070900061962	2015-07-09 00:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__00_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070900091962	2015-07-09 00:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__00_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070901061962	2015-07-09 01:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__01_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070901091962	2015-07-09 01:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__01_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070902061962	2015-07-09 02:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__02_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070903391962	2015-07-09 03:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__03_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070904091962	2015-07-09 04:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__04_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070904361962	2015-07-09 04:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__04_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070904391962	2015-07-09 04:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__04_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070906091962	2015-07-09 06:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__06_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070907091962	2015-07-09 07:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__07_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070907391962	2015-07-09 07:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__07_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070910091962	2015-07-09 10:09:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__10_09_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070910391962	2015-07-09 10:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__10_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070912391962	2015-07-09 12:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__12_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070914061962	2015-07-09 14:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__14_06_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070915361962	2015-07-09 15:36:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__15_36_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070915391962	2015-07-09 15:39:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__15_39_19_62__SDO_AIA_AIA_131.png	1024	1024
2015070916061962	2015-07-09 16:06:19.620	131.0	/data/aia-sigmoid-1k-png/2015_07_09__16_06_19_62__SDO_AIA_AIA_131.png	1024	1024
